# Variación normal de la temperatura atmosférica con respecto a la altitud sobre el nivel del mar
# Fuente: International Standard Atmosphere https://en.wikipedia.org/wiki/International_Standard_Atmosphere
# Las alturas están en metros sobre el nivel del mar y las temperaturas en grados Celsius.
-6.100000000000000000e+02 1.900000000000000000e+01
1.100000000000000000e+04 -5.650000000000000000e+01
2.000000000000000000e+04 -5.650000000000000000e+01
3.200000000000000000e+04 -4.450000000000000000e+01
4.700000000000000000e+04 -2.500000000000000000e+00
5.100000000000000000e+04 -2.500000000000000000e+00
7.100000000000000000e+04 -5.850000000000000000e+01
8.485200000000000000e+04 -8.628000000000000114e+01
